  Día         X          Y          Z         VX         VY         VZ 
1762.950000  20.024888  -1.403779  -0.897823  0.106617  1.248613  0.545387 
1768.425000  20.026487  -1.385049  -0.889642  0.105156  1.248715  0.545453 
1773.900000  20.028064  -1.366319  -0.881460  0.103694  1.248816  0.545518 
1779.375000  20.029620  -1.347586  -0.873277  0.102232  1.248916  0.545582 
1784.850000  20.031153  -1.328853  -0.865093  0.100770  1.249014  0.545646 
1790.325000  20.032665  -1.310117  -0.856909  0.099308  1.249111  0.545709 
1795.800000  20.034154  -1.291381  -0.848723  0.097846  1.249207  0.545771 
1801.275000  20.035622  -1.272643  -0.840537  0.096384  1.249301  0.545833 
1806.750000  20.037068  -1.253903  -0.832349  0.094921  1.249394  0.545895 
1812.225000  20.038492  -1.235162  -0.824161  0.093459  1.249486  0.545955 
1817.700000  20.039893  -1.216420  -0.815971  0.091996  1.249576  0.546016 
1823.175000  20.041273  -1.197676  -0.807781  0.090533  1.249665  0.546075 
1828.650000  20.042631  -1.178931  -0.799590  0.089070  1.249752  0.546134 
1834.125000  20.043967  -1.160185  -0.791398  0.087607  1.249838  0.546192 
1839.600000  20.045282  -1.141437  -0.783205  0.086144  1.249923  0.546250 
1845.075000  20.046574  -1.122689  -0.775011  0.084681  1.250006  0.546307 
1850.550000  20.047844  -1.103939  -0.766817  0.083217  1.250088  0.546364 
1856.025000  20.049092  -1.085187  -0.758621  0.081754  1.250169  0.546420 
1861.500000  20.050318  -1.066435  -0.750425  0.080290  1.250248  0.546475 
1866.975000  20.051523  -1.047681  -0.742228  0.078826  1.250326  0.546530 
1872.450000  20.052705  -1.028926  -0.734030  0.077363  1.250402  0.546584 
1877.925000  20.053866  -1.010170  -0.725831  0.075899  1.250477  0.546638 
1883.400000  20.055004  -0.991413  -0.717631  0.074435  1.250551  0.546691 
1888.875000  20.056121  -0.972655  -0.709431  0.072970  1.250623  0.546743 
1894.350000  20.057215  -0.953895  -0.701230  0.071506  1.250694  0.546795 
1899.825000  20.058288  -0.935135  -0.693028  0.070042  1.250764  0.546846 
1905.300000  20.059338  -0.916373  -0.684825  0.068577  1.250832  0.546897 
1910.775000  20.060367  -0.897611  -0.676622  0.067113  1.250899  0.546947 
1916.250000  20.061374  -0.878847  -0.668418  0.065648  1.250965  0.546996 
1921.725000  20.062358  -0.860083  -0.660213  0.064184  1.251029  0.547045 
1927.200000  20.063321  -0.841317  -0.652007  0.062719  1.251092  0.547093 
1932.675000  20.064262  -0.822551  -0.643801  0.061254  1.251153  0.547141 
1938.150000  20.065181  -0.803784  -0.635594  0.059789  1.251213  0.547188 
1943.625000  20.066078  -0.785016  -0.627386  0.058324  1.251272  0.547234 
1949.100000  20.066953  -0.766247  -0.619177  0.056858  1.251329  0.547280 
1954.575000  20.067805  -0.747477  -0.610968  0.055393  1.251385  0.547325 
1960.050000  20.068636  -0.728706  -0.602758  0.053928  1.251440  0.547370 
1965.525000  20.069445  -0.709934  -0.594548  0.052462  1.251493  0.547414 
